"vcserver","datacenter","vmhost","vswitch","portgroup"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-rac-01.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-rac-01.vmware.com","vSwitch2","RAC-heartbeat"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-01.vmware.com","vSwitch0","wdc-lt-POD3-10.128.10.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-01.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-01.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-01.vmware.com","vSwitch2","interconnect2"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-01.vmware.com","vSwitch2","interconnect1"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-02.vmware.com","vSwitch0","wdc-lt-POD3-10.128.10.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-02.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-02.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-02.vmware.com","vSwitch2","interconnect2"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-test-greenplum-02.vmware.com","vSwitch2","interconnect1"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-01.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-02.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-03.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-04.vmware.com","vSwitch0","VM Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-05.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-06.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-07.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-08.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-09.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-10.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-11.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-13.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-14.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-15.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-16.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd2-greenplum-12.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-01.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-02.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-03.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-04.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-05.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-06.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-07.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-08.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-09.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-10.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-11.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-12.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-13.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-14.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-15.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-prd1-greenplum-16.vmware.com",,
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch1","vmotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-hpc-10.128.244.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-hpc-10.128.188.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-tier2-prod-10.128.152.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-devtest-performancecenter-10.128.72.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch2","wdc-email-dr-Server-10.128.242.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch3","wdc-dmz-10.128.68.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-01.vmware.com","vSwitch3","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch1","vmotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-hpc-10.128.244.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-hpc-10.128.188.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-devtest-performancecenter-10.128.72.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-tier2-prod-10.128.152.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch2","wdc-email-dr-Server-10.128.242.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch3","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-02.vmware.com","vSwitch3","wdc-dmz-10.128.68.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch1","vmotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-hpc-10.128.244.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-hpc-10.128.188.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-tier2-prod-10.128.152.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-devtest-performancecenter-10.128.72.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-loadtest-server-10.128.36.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-loadtest-server2-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch2","wdc-email-dr-Server-10.128.242.0/23"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch3","wdc-dmz-10.128.68.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-win1-03.vmware.com","vSwitch3","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch0","NFS-Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch0","pub-vmotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch2","heartbeat"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch3","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch2","heartbeat"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch3","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch2","heartbeat"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch3","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","virtual hypervisor"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vSwitch0","virtual hypervisor"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-6.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-9.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-10.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vSwitch0","virtual hypervisor"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-7.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vSwitch0","virtual hypervisor"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-8.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-8.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-8.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-8.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-8.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-8.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-8.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-8.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-10.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-10.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-10.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-10.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-10.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-10.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-10.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-9.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-9.vmware.com","vSwitch0","Management Network"
