"timestamp","vcserver","vmname","name","type","connectstate","macaddress","networkname"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","vmworld-uat-app-11","Network adapter 1","Network adapter 1",,"00:50:56:98:00:2e","DMZ-10.130.64.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","vmworld-uat-app-21","Network adapter 1","Network adapter 1",,"00:50:56:98:00:2f","DMZ-10.130.64.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","vmworld-uat-dbslave-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:30","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","vmworld-uat-dbmaster-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:31","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","myln-prod-dbrecovery","Network adapter 1","Network adapter 1",,"00:50:56:98:00:32","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","mylearnssl-ci02","Network adapter 1","Network adapter 1",,"00:50:56:a1:05:bb","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","mylearnweb-ci02","Network adapter 1","Network adapter 1",,"00:50:56:a1:7c:d3","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","maven","Network adapter 1","Network adapter 1",,"00:50:56:98:21:da","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","newcastle","Network adapter 1","Network adapter 1",,"00:50:56:98:00:3c","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","lmpimage2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:3d","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","webmysql-dev-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:44","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","wwwapps-dev3-web-1","Network adapter 2","Network adapter 2",,"00:50:56:98:00:4d","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-fmsoa-d2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:37","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-fmidm-a2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:41","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-osb-a1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:50","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-custom-d1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:5a","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev2-portal-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:5c","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev2-portal-2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:5d","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev2-hhq-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:5e","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-ebs-d2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:65","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-virt-ebs-ccm-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:78","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-virt-ebs-app-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:7e","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovadev-kcc","Network adapter 1","Network adapter 1",,"00:50:56:98:00:83","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-supp-fmsoa-a1","Network adapter 1","Network adapter 1",,"00:50:56:84:10:b2","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","licn-test-wlp-1","Network adapter 1","Network adapter 1",,"00:50:56:84:2e:47","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","bi-dev-app1","Network adapter 1","Network adapter 1",,"00:50:56:91:20:ca","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","portal-product-build-1","Network adapter 1","Network adapter 1",,"00:50:56:91:6a:0b","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","flexlm-vmwperf-db1","Network adapter 1","Network adapter 1",,"00:50:56:84:0b:c7","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-apps-ucmtst-1","Network adapter 1","Network adapter 1",,"00:50:56:a0:36:7e","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovadev-kss","Network adapter 1","Network adapter 1",,"00:50:56:98:00:92","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovadev-adm","Network adapter 1","Network adapter 1",,"00:50:56:98:00:93","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovadev-dbs","Network adapter 1","Network adapter 1",,"00:50:56:98:00:94","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","dr-perfwebsvc2","Network adapter 1","Network adapter 1",,"00:50:56:84:4e:0e","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-apps-fm00-2","Network adapter 1","Network adapter 1",,"00:50:56:91:0f:e7","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-pat-d1","Network adapter 1","Network adapter 1",,"00:50:56:91:09:41","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knova-sbx","Network adapter 1","Network adapter 1",,"00:50:56:98:00:52","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev1-osb-a1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:58","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev1-portal-2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:60","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev1-hhq-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:61","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev1-custom-d1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:67","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-virt-ebs-ccm-2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:c2","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","portal-perf-s3p3-2","Network adapter 1","Network adapter 1",,"00:50:56:84:40:7c","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","pa-adminwk-02","Network adapter 1","Network adapter 1",,"00:50:56:98:00:70","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","portal-vmwperf-wlp-6","Network adapter 1","Network adapter 1",,"00:50:56:91:63:2e","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","obie-uat2-ksbk1","Network adapter 1","Network adapter 1",,"00:50:56:a1:00:0d","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","obie-uat2-ksmk1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:98","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-osb-a1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:a5","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-fmidm-a2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:97","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-uat2-ksedw-d1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:9a","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-uat-ebs-d2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:b1","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-supp-fmsoa-d1","Network adapter 1","Network adapter 1",,"00:50:56:84:26:ff","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-fmsoa-d1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:a1","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-virt-ebs-app-2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:b5","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","iwov-dev-mb-db1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:c4","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-iwovts-d1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:c5","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","iwov-dev-teamsite-1","Network adapter 1","Network adapter 1",,"00:50:56:98:06:d5","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","aloha-dev1-w1 - Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:00:18","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","chenry-w2k3 - Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:98:00:d3","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","vam-qa-upload-2","Network adapter 1","Network adapter 1",,"00:50:56:84:71:71","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","perforce-it-test","Network adapter 1","Network adapter 1",,"00:50:56:98:35:4f","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","perforce-it-test","Network adapter 2","Network adapter 2",,"00:50:56:98:1e:10","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","sqldba-lt1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:d5","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","sqldba-lt2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:d6","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","sqldba-lt3","Network adapter 1","Network adapter 1",,"00:50:56:98:00:d7","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-pat-ccm-1","Network adapter 1","Network adapter 1",,"00:50:56:84:5d:f2","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-perf-ebs-disco-1","Network adapter 1","Network adapter 1",,"00:50:56:84:16:8e","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","scm-web02-test","Network adapter 1","Network adapter 1",,"00:50:56:9d:00:db","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","wls-dev2-acct-1","Network adapter 1","Network adapter 1",,"00:50:56:84:4d:27","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","shavliksso-prf2","Network adapter 1","Network adapter 1",,"00:50:56:84:32:3f","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-ebs-app-1","Network adapter 1","Network adapter 1",,"00:50:56:98:28:bd","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","moss10-dev2-Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:98:00:d9","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knova-qa-kcc","Network adapter 1","Network adapter 1",,"00:50:56:84:09:34","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","bi-dev-hadoop-a3","Network adapter 1","Network adapter 1",,"00:50:56:98:00:e5","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","portal-vmwperf-wlp-2","Network adapter 1","Network adapter 1",,"00:50:56:91:7b:be","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","communities-demo-app-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:ca","DMZ-10.130.64.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","communities-demo-app-2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:dc","DMZ-10.130.64.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","vcenter-dev-1","Network adapter 1","Network adapter 1",,"00:50:56:84:27:0e","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","gss-dev-e2c-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:ed","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-custom-d1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:ef","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev-portal-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:f0","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev-portal-2","Network adapter 1","Network adapter 1",,"00:50:56:98:00:f1","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev-hhq-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:f2","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","wls-dev2-flex-1","Network adapter 1","Network adapter 1",,"00:50:56:84:3b:5b","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","comm-demo-db1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:f4","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-ucm-d1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:fe","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","wdc-gss-dev-mysql-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:01","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","wlp-perf-utiln-2","Network adapter 1","Network adapter 1",,"00:50:56:84:08:e6","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-fmb2b-d1","Network adapter 1","Network adapter 1",,"00:50:56:84:4f:97","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","b2b-ftpclient","Network adapter 1","Network adapter 1",,"00:50:56:98:01:04","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","flexlm-dev2-app-1","Network adapter 1","Network adapter 1",,"00:50:56:84:6a:3b","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-ebs-d2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:09","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","scripts-qa-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:0e","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","scripts-qa-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:10","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovaqa-adm","Network adapter 1","Network adapter 1",,"00:50:56:98:01:14","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ppmstage","Network adapter 1","Network adapter 1",,"00:50:56:84:4a:3f","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovaqa-dbs","Network adapter 1","Network adapter 1",,"00:50:56:98:01:15","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovaqa-kcc","Network adapter 1","Network adapter 1",,"00:50:56:98:00:ab","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","knovaqa-kss","Network adapter 1","Network adapter 1",,"00:50:56:98:00:b2","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","moss64-dev-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:07","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","scripts-data-qa-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:0b","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ftpsite-qa-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:1f","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","communities-uat-db-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:b4","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","portal-vmwperf-wlp-15","Network adapter 1","Network adapter 1",,"00:50:56:91:5c:e7","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","portal-product-build-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:1b","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","com-lt-db-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:db","wdc-loadtest-server-10.128.36.0/24"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","osoft-db-dev","Network adapter 1","Network adapter 1",,"00:50:56:98:00:e2","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","WDC2003ENT-SP2X64-Template","Network adapter 1","Network adapter 1",,"00:50:56:98:2b:c7","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-poc-portal-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:f6","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-poc-portal-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:0c","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","cat-dev-mln-a11","Network adapter 1","Network adapter 1",,"00:50:56:98:01:2d","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-mln-d2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:2f","wdc-devtest-server-10.128.80.0/20"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-qa-dmcbi-d1","Network adapter 1","Network adapter 1",,"00:50:56:84:1c:a7","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-ucm-a1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:ff","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev-ucm-a2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:00","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev2-wsvcs-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:1c","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dvi4-fmsoa-d1","Network adapter 1","Network adapter 1",,"00:50:56:84:3a:77","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","portal-vmwperf-wlp-13","Network adapter 1","Network adapter 1",,"00:50:56:91:13:80","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","perforce-p4web-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:2a","osdc-dev-10.16.70.128/25"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","myln-dev-db","Network adapter 1","Network adapter 1",,"00:50:56:84:14:18","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-lt-wsvcs-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:3c","wdc-loadtest-server-10.128.36.0/24"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-lt-wsvcs-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:3e","wdc-loadtest-server-10.128.36.0/24"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","ora-dev2-fmb2b-a1","Network adapter 1","Network adapter 1",,"00:50:56:84:5f:31","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-lt-portal-5","Network adapter 1","Network adapter 1",,"00:50:56:98:01:48","wdc-loadtest-server-10.128.36.0/24"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-lt-portal-6","Network adapter 1","Network adapter 1",,"00:50:56:98:01:47","wdc-loadtest-server-10.128.36.0/24"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-uat-portal-5","Network adapter 1","Network adapter 1",,"00:50:56:98:01:4f","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-uat-portal-6","Network adapter 1","Network adapter 1",,"00:50:56:98:01:50","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-perf-wsvcs-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:51","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-perf-portal-3","Network adapter 1","Network adapter 1",,"00:50:56:98:01:54","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-perf-portal-4","Network adapter 1","Network adapter 1",,"00:50:56:98:01:55","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","qc-test-app-1 (ppmsb)","Network adapter 1","Network adapter 1",,"00:50:56:84:3c:b9","osdc-dev2-10.16.20.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","dr-dev2-wsvc1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:58","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-uat-wsvcs-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:59","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-uat-wsvcs-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:5a","VM-10.130.44.0/22"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev-lrp-1","Network adapter 1","Network adapter 1",,"00:50:56:98:01:5b","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","s2-dev-lrp-2","Network adapter 1","Network adapter 1",,"00:50:56:98:01:5c","osdc-dev3-10.16.40.0/23"
"2013-12-10 00:02:45","vc-dev-1.vmware.com","web-dev-sso-1","Network adapter 1","Network adapter 1",,"00:50:56:98:00:62","osdc-dev3-10.16.40.0/23"
