"timestamp","vcserver","vmname","name","type","connectstate","macaddress","networkname"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","VCAC-PROD-VA-1-Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:6b:67","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","VCAC-PROD-VA-2-Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:04:26","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","VCAC-PROD-PSQL-1-Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:68:2f","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","VCAC-PROD-PSQL-2-Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:39:95","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","VCAC-PROD-SSO-1-Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:63:29","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-web-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:17:cc","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","VCAC-PROD-SQL-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:03:62","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ora-prod-pln-d1","Network adapter 1","Network adapter 1",,"00:50:56:a1:5c:13","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-web-2","Network adapter 1","Network adapter 1",,"00:50:56:a1:7b:07","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-hfm-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:27:83","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-hfm-2","Network adapter 1","Network adapter 1",,"00:50:56:a1:64:53","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-fdm-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:54:0d","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-DRM-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:14:e5","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-fnd-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:34:d9","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PLN-PROD-fnd-2","Network adapter 1","Network adapter 1",,"00:50:56:a1:48:ca","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ldap-master-clone","Network adapter 1","Network adapter 1",,"00:50:56:a1:25:59","sc9-tier2-prod-servers-10.113.60.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","bnflx-prod-sql","Network adapter 1","Network adapter 1",,"00:50:56:a1:20:d2","sc9-tier2-prod-servers-10.113.60.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","bnflx-prod-app1","Network adapter 1","Network adapter 1",,"00:50:56:a1:64:52","sc9-tier2-prod-servers-10.113.60.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","vmppm-vision-new","Network adapter 1","Network adapter 1",,"00:50:56:a1:55:5d","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wdcrootdc01-New","Network adapter 1","Network adapter 1",,"00:50:56:a1:7a:b0","wdc-tier2-prod-10.128.152.0/22"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wdcrootdc02-NEW","Network adapter 1","Network adapter 1",,"00:50:56:a1:49:4f","wdc-tier2-prod-10.128.152.0/22"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wdc-esrs-gw-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:11:b0","Tier2 Prod ESX Network - 10.128.148.0/22"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wdc-esrs-gw-2","Network adapter 1","Network adapter 1",,"00:50:56:a1:6a:57","Tier2 Prod ESX Network - 10.128.148.0/22"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wdc-esrs-pm","Network adapter 1","Network adapter 1",,"00:50:56:a1:00:44","Tier2 Prod ESX Network - 10.128.148.0/22"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","vf-prod-vc-01","Network adapter 1","Network adapter 1",,"00:50:56:a1:53:2e","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","vmweb-apache-ha-11-bak","Network adapter 1","Network adapter 1",,"00:50:56:a1:17:ad","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","myln-stg-distributor","Network adapter 1","Network adapter 1",,"00:50:56:84:7f:38","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","colo-wlc05-ori-backup","Network adapter 1","Network adapter 1",,"00:50:56:84:38:a4","sc9-tier2-prod-servers-10.113.60.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","mgo-prod-db-tgt","Network adapter 1","Network adapter 1",,"00:50:56:a1:65:57","sc9-prod-greenplum-server-10.113.122.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","mgo-prod-cfg-tgt","Network adapter 1","Network adapter 1",,"00:50:56:a1:5e:47","sc9-prod-greenplum-server-10.113.122.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","iwov-stage-livesite-1","Network adapter 1","Network adapter 1",,"00:50:56:84:11:57","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wlp-stage-patm-1","Network adapter 1","Network adapter 1",,"00:50:56:84:13:6b","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wls-stage-utiln-2","Network adapter 1","Network adapter 1",,"00:50:56:84:03:89","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","vc-prod-nsx-mgr","Network adapter 1","Network adapter 1",,"00:50:56:a1:08:c0","vf-mgmt-p-10.119.0.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","myLearn-stage","Network adapter 1","Network adapter 1",,"00:50:56:84:43:a4","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","py-stage-vswapub-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:01:ea","sc9-stage-servers-10.113.14.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","vcac-prod-vcad-1-Do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:42:3e","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","oel5.8-soax-d1","Network adapter 1","Network adapter 1",,"00:50:56:a1:1d:49","sc9-stage-servers-10.113.14.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","centos62-latest-ritu-verified","Network adapter 1","Network adapter 1",,"00:50:56:98:7e:ec","wdc-devtest-server-10.128.80.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ora-fmidm-d11-goldcopy","Network adapter 1","Network adapter 1",,"00:50:56:98:1e:6e","wdc-devtest-server-10.128.80.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ora-lt-ebs-app-11-clone","Network adapter 1","Network adapter 1",,"00:50:56:98:42:f7","wdc-lt-server-10.128.37.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","RHEL-5.9-Template","Network adapter 1","Network adapter 1",,"00:50:56:98:43:93","wdc-devtest-server-10.128.80.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","Template-CentOs-6.4-64bit-2014H1","Network adapter 1","Network adapter 1",,"00:50:56:98:65:6c","wdc-devtest-server-10.128.80.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","WDC-2003EntR2-SP2x64-Template","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:15","wdc-devtest-server-10.128.80.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wwwapps-cloud-template","Network adapter 1","Network adapter 1",,"00:50:56:98:51:4e","wdc-devtest-server-10.128.80.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wwwa-web-template1","Network adapter 1","Network adapter 1",,"00:50:56:98:16:e5","sc9-stage-servers-10.113.14.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","eugene-test-bes","Network adapter 1","Network adapter 1",,"00:50:56:84:6b:2f","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","sfdc-stage-wsv","Network adapter 1","Network adapter 1",,"00:50:56:84:0b:fa","sc9-tier2-staging-DMZ-10.113.54.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","for-blr-proxy","Network adapter 1","Network adapter 1",,"00:50:56:a1:07:48","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","eugene-mv-bes","Network adapter 1","Network adapter 1",,"00:50:56:84:14:4a","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","eugene-bes5","Network adapter 1","Network adapter 1",,"00:50:56:84:3e:1d","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","pmaster-prod-ca","Network adapter 1","Network adapter 1",,"00:50:56:a1:03:1b","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","pmaster01-prod-sc9","Network adapter 1","Network adapter 1",,"00:50:56:a1:4c:75","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","pmaster01-prod-wdc","Network adapter 1","Network adapter 1",,"00:50:56:a1:03:3f","wdc-tier2-prod-10.128.152.0/22"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PARPT-PROD-SQL","Network adapter 1","Network adapter 1",,"00:50:56:a1:4b:ca","sc9-tier2-prod-servers-10.113.60.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ora-stage-camm-1","Network adapter 1","Network adapter 1",,"00:50:56:84:15:1e","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","VMGBI-STG-SQL","Network adapter 1","Network adapter 1",,"00:50:56:a1:41:f4","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","www-stage-1.zimbra.com","Network adapter 1","Network adapter 1",,"00:50:56:84:63:d9","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","web-prod-uipatterns-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:3c:ad","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","vcac-prod-vcad-2-do not power on","Network adapter 1","Network adapter 1",,"00:50:56:a1:71:46","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ph-stg-rp-a1_bak_01092014_delete","Network adapter 1","Network adapter 1",,"00:50:56:a1:04:93","sc9-stage-servers-10.113.14.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ph-stg-cell-a2_01092014_delete","Network adapter 1","Network adapter 1",,"00:50:56:a1:23:10","sc9-stage-servers-10.113.14.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ora-stage-syslog","Network adapter 1","Network adapter 1",,"00:50:56:84:0b:0b","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wls-stage-admn-1","Network adapter 1","Network adapter 1",,"00:50:56:84:05:6f","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","ora-stage-mln-d1-clone","Network adapter 1","Network adapter 1",,"00:50:56:a1:57:c8","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","vc-prod-nsx-log","Network adapter 1","Network adapter 1",,"00:50:56:a1:5a:3f","vf-mgmt-p-10.119.0.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wwwapps-stage-dbmaster-1","Network adapter 1","Network adapter 1",,"00:50:56:84:44:3e","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","sfdc-stage-gasv","Network adapter 1","Network adapter 1",,"00:50:56:84:4d:69","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","mgo-prod-db-s13","Network adapter 1","Network adapter 1",,"00:50:56:a1:67:b0","wdc-lt-POD3-10.128.10.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","cpp-stg-web2","Network adapter 1","Network adapter 1",,"00:50:56:84:10:4b","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","LAGROOTDC01-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:3a:fb","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PA-ADC1-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:23:43","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PA-ADC3-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:06:6c","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PA-DC-2-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:78:f9","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC02-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:6a:29","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC04-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:41:f0","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC05-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:40:50","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC08-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:73:25","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC09-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:11:7d","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","SCROOTDC01-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:52:30","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","SCROOTDC09-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:18:6a","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","SCROOTDC10-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:00:be","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","WDCROOTDC03-New","Network adapter 1","Network adapter 1",,"00:50:56:a1:05:24","wdc-tier2-prod-10.128.152.0/22"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","SCROOTDC02-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:04:b2","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","SCROOTDC04-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:1b:5f","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","SCROOTDC06-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:03:0a","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","SCROOTDC07-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:0c:1e","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","HPVC1","Network adapter 1","Network adapter 1",,"00:50:56:a1:69:ad","vf-prod-10.119.16.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","HPVC2","Network adapter 1","Network adapter 1",,"00:50:56:a1:70:71","vf-prod-10.119.16.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","HPVC0","Network adapter 1","Network adapter 1",,"00:50:56:a1:59:de","vf-prod-10.119.16.0/20"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","sc9-splunk-16","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:73","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","sc9-splunk-17","Network adapter 1","Network adapter 1",,"00:50:56:a1:52:d5","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","montools-tab-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:4e:c1","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","iwov-stage-deploy-1","Network adapter 1","Network adapter 1",,"00:50:56:84:3b:56","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","mgo-prod-cfg-c3","Network adapter 1","Network adapter 1",,"00:50:56:a1:04:1d","wdc-lt-POD3-10.128.10.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC14-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:4b:1e","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","cpp-test-db1","Network adapter 1","Network adapter 1",,"00:50:56:84:77:62","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC13-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:23:be","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC10-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:64:74","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC12-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:0d:f2","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","PAROOTDC11-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:19:6f","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","parootdc17-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:16:ba","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","parootdc15-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:13:03","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","parootdc16-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:0e:78","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","scrootdc11-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:10:7d","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","scrootdc12-New2k8R2","Network adapter 1","Network adapter 1",,"00:50:56:a1:08:7c","10.113.208.0/23-vf-prod-dmz"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","sc9-opalis-stg1","Network adapter 1","Network adapter 1",,"00:50:56:84:30:cd","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","iwov-stage-livesite-db-1","Network adapter 1","Network adapter 1",,"00:50:56:84:14:a4","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","sc9-ext-rspproxy-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:0d:31","sc9-tier2-prod-dmz-10.113.62.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","OEL-5.9-small","Network adapter 1","Network adapter 1",,"00:50:56:a1:31:64","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","OEL-5.9-Medium","Network adapter 1","Network adapter 1",,"00:50:56:a1:4f:02","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","OEL-5.9-Large","Network adapter 1","Network adapter 1",,"00:50:56:a1:3b:86","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wwwb-stage-job-1_clone","Network adapter 1","Network adapter 1",,"00:50:56:a1:0c:94","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","wwwapps-stage-dbslave-1","Network adapter 1","Network adapter 1",,"00:50:56:a0:3b:e9","sc9-tier2-staging-servers-10.113.52.0/23"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","LATT-PROD-SQL","Network adapter 1","Network adapter 1",,"00:50:56:a1:03:1c","sc9-prod-tier2-server-10.113.160.0/19"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","centos-5.9-mysqldb-large","Network adapter 1","Network adapter 1",,"00:50:56:a1:25:f0","sc9-backup-servers-10.113.120.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","CentOS-5.9-Mysqldb-Medium","Network adapter 1","Network adapter 1",,"00:50:56:a1:73:68","sc9-backup-servers-10.113.120.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","CentOS-5.9-Mysqldb-small","Network adapter 1","Network adapter 1",,"00:50:56:a1:57:95","sc9-backup-servers-10.113.120.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","CentOS-6.4-Large","Network adapter 1","Network adapter 1",,"00:50:56:a1:09:cc","sc9-backup-servers-10.113.120.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","CentOS-6.4-Medium","Network adapter 1","Network adapter 1",,"00:50:56:a1:5d:3f","sc9-backup-servers-10.113.120.0/24"
"2014-09-16 03:25:52","vc-prod-1.vmware.com","montools-sc9-loginsight-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:20:86","SC9-mgmt1-spect-10.253.4.0/24"
